FixReport ?梯”摨阮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
?交?,瘞?114撟?????,,,,,,,,,,,,,,,,,,,,,,,,,,,,
??,200#1???餌?hz,200#1?餃?V,200#1?餅?A,200#1??KW,200#1頧NM,200#1頧PM,100#2???餌?hz,100#2?餃?V,100#2?餅?A,100#2??KW,100#2頧NM,100#2頧PM,100#3???餌?hz,100#3?餃?V,100#3?餅?A,100#3??KW,100#3頧NM,100#3頧PM,100#4???餌?hz,200#5???餌?hz,蝮??祇???kw,蝮?蝝舐???kwh,蝮????,?楊瘞湔?瘞港?M,?瘞湔偌雿,?偌擃?摨西?ntu,?偌雿?摨西?ntu,?偌??瘞游?箸偌憯?KG/CM2,蝮賣???
2025/6/14 10:20,55.09999847,404.0153198,252.9508057,128.6085358,271.3406677,405,56,404.6553345,131.5289307,74.32013702,1148.918335,560,55,391.9253235,121.3677368,64.94373322,1020.637024,550,0,0,269.9733276,7007907,0.926403344,2.304266691,6.100500107,25.66666603,22.04980087,0.209999993,164224.2274
2025/6/14 10:30,55.09999847,404.0116577,252.9537354,128.5267944,270.9966431,405,56,404.659668,131.4294586,74.30223083,1150.47998,560,55,391.9266663,121.3163986,64.99140167,1019.031311,550,0,0,269.436676,7007952,0.924473345,2.301666737,6.100166798,25.39999962,21.22539902,0.213666663,163978.5273
2025/6/14 10:40,55.09999847,404.0283203,252.8713684,128.5675964,271.3460083,405,56,404.6799927,131.8072052,74.27693176,1152.740967,560,55,391.9216614,121.4757309,64.92126465,1021.014343,550,0,0,269.9266663,7007997,0.925790012,2.296933174,6.100999832,25.22333336,21.37533379,0.210999995,164287.378
2025/6/14 10:50,55.09999847,404.0150146,252.8610687,128.7204742,271.2268372,405,56,404.6703491,131.7322693,74.40996552,1152.460327,560,55,391.9283142,121.4902649,64.93516541,1021.907349,550,0,0,269.9166565,7008041.5,0.925069988,2.291199923,6.101799965,25.15999985,20.35289955,0.213633329,164344.4983
2025/6/14 11:00,55.09999847,404.0133362,253.2185669,128.6360626,271.1959534,405,56,404.686676,131.5783997,74.40646362,1150.893677,560,55,391.9263306,121.4782639,64.8757019,1022.992004,550,0,0,270.2399902,7008087,0.924539983,2.28579998,6.102033138,25.03333282,21.78233337,0.217033327,164378.9115
2025/6/14 11:10,55.09999847,404.0233459,253.1440277,128.7076721,271.4052734,405,56,404.6766663,131.6067963,74.27936554,1152.026978,560,55,391.9316711,121.3869324,65.07216644,1021.377014,550,0,0,270.0566711,7008132,0.924109995,2.282700062,6.100166798,25.03333282,20.34989929,0.219133332,164208.2309
2025/6/14 11:20,55.09999847,404.0230103,253.3818665,128.9983063,271.8617859,405,56,404.6653442,131.4614716,74.25650024,1150.081665,560,55,391.9336548,121.7284012,64.97183228,1022.959656,550,0,0,270.061676,7008177,0.924350023,2.275666714,6.101833344,24.86000061,20.96999931,0.217866659,164295.6753
2025/6/14 11:30,55.09999847,404.0666809,253.5006714,129.2144623,272.8002319,405,56,404.6613464,131.5189362,74.36193085,1152.006714,560,55,391.9166565,121.6839981,65.00506592,1025.025269,550,0,0,270.6033325,7008222,0.926876664,2.266766548,6.10199976,23.26000023,19.40073395,0.216966659,164572.2214
2025/6/14 11:40,55.09999847,404.0636597,253.2929688,128.9902649,272.0828552,405,56,404.668335,131.555069,74.39486694,1153.287964,560,55,391.9266663,121.5238647,65.05603027,1022.901306,550,0,0,270.4200134,7008267,0.925446689,2.262233257,6.102499962,23.10000038,20.13479996,0.216999993,164545.3963
2025/6/14 11:50,55.09999847,404.0446777,253.204361,128.9078979,271.8009644,405,56,404.6783447,131.3769379,74.40663147,1152.783691,560,55,391.9400024,121.5742645,65.18759918,1022.988342,550,0,0,270.8599854,7008312,0.92513001,2.256266594,6.102799892,23.10000038,19.40826607,0.219999999,164507.4579
2025/6/14 12:00,55.09999847,404.0253296,253.2832947,128.9700012,271.8842773,405,56,404.6753235,131.633606,74.37016296,1152.369019,560,55,391.9299927,121.5434647,65.07733154,1024.302002,550,0,0,270.4666748,7008357.5,0.924210012,2.253499985,6.103033543,23.03333282,19.0685997,0.219999999,164314.75
2025/6/14 12:10,55.09999847,404.0333252,253.2687073,128.9216309,271.8260803,405,56,404.6616821,131.5780029,74.47599792,1152.438354,560,55,391.936676,121.4094696,64.94713593,1023.332031,550,0,0,270.8900146,7008402.5,0.925263345,2.250200033,6.102633476,23,18.79290009,0.219999999,164381.2257
2025/6/14 12:20,55.09999847,404.0416565,253.1538696,128.9168701,271.9284668,405,56,404.6783447,131.69133,74.41086578,1152.12561,560,55,391.9233398,121.8051987,65.11949921,1026.081055,550,0,0,270.519989,7008447.5,0.926396668,2.246400118,6.106866837,22.91666603,18.14669991,0.219999999,164368.1545
2025/6/14 12:30,55.09999847,404.0133362,252.976532,128.7002716,271.340271,405,56,404.6750183,131.5661316,74.46246338,1151.992676,560,55,391.9400024,121.6383972,65.08393097,1022.448303,550,0,0,270.8266602,7008493,0.924976647,2.2427001,6.104933262,22.64999962,18.56096649,0.220499992,164190.7201
2025/6/14 12:40,55.09999847,404.0213318,252.8536072,128.6160278,271.4107666,405,56,404.6733398,131.5721283,74.33396912,1154.34729,560,55,391.9233398,121.5777359,65.03803253,1024.186035,550,0,0,270.7666626,7008538,0.924933314,2.240400076,6.104400158,22.79999924,19.20229912,0.220166668,164476.0161
2025/6/14 12:50,55.09999847,404.0419922,252.9546967,128.6729736,271.5397339,405,56,404.6663513,131.7696075,74.49416351,1154.188721,560,55,391.9443359,121.8493347,65.14520264,1025.055664,550,0,0,270.2466736,7008583,0.926289976,2.239000082,6.107166767,22.26000023,18.58323288,0.219999999,164309.5113
2025/6/14 13:00,55.09999847,404.0263367,252.8202972,128.5939331,271.1568298,405,56,404.6549988,131.5689392,74.44619751,1153.929688,560,55,391.9306641,121.712532,65.07979584,1024.457031,550,0,0,270.6900024,7008628,0.925040007,2.232266665,6.113299847,22.13333321,18.87299919,0.222499996,164691.487
2025/6/14 13:10,55.09999847,404.0216675,252.7879333,128.4904022,271.1291199,405,56,404.6570129,131.5019989,74.42479706,1152.886353,560,55,391.9233398,121.5826645,65.14696503,1023.134338,550,0,0,270.3266602,7008673,0.92492336,2.225233316,6.112999916,22,17.22116661,0.223966673,164390.9041
2025/6/14 13:20,55.09999847,404.0353394,252.668396,128.6856079,271.4478149,405,56,404.6650085,131.5429382,74.48110199,1154.547974,560,55,391.9263306,121.5999985,65.16546631,1024.115356,550,0,0,270.1633301,7008718,0.928466678,2.160733461,6.106999874,22,18.18683243,0.221833333,164351.7782
2025/6/14 13:30,55.09999847,404.0416565,252.9049988,128.7600403,271.9526672,405,56,404.6563416,131.6640015,74.41683197,1154.655396,560,55,391.9333191,121.6317368,65.19436646,1026.178345,550,0,0,270.1533203,7008763,0.926516652,2.163633347,6.105366707,21.67666626,17.13893318,0.220366672,164390.7305
2025/6/14 13:40,55.09999847,404.0266724,252.8087311,128.6272736,271.4594116,405,56,404.6653442,131.5914612,74.37176514,1152.090698,560,55,391.9349976,121.6251984,65.14576721,1025.329712,550,0,0,270.519989,7008808.5,0.926223338,2.174666643,6.100333214,21.16666603,16.48553276,0.222966671,164571.6202
2025/6/14 13:50,55.09999847,404.0266724,252.8084717,128.5757599,271.1007385,405,56,404.6710205,131.5950623,74.36436462,1153.48938,560,55,391.9286499,121.7550659,65.1620636,1024.743042,550,0,0,270.8266602,7008853.5,0.925459981,2.179566622,6.099333286,21.11666679,18.56783295,0.228033334,164353.7131
2025/6/14 14:00,55.09999847,404.0150146,252.7783661,128.6395721,271.0796814,405,56,404.6870117,131.4776001,74.37793732,1152.759033,560,55,391.9416504,121.7822647,65.26096344,1025.212036,550,0,0,270.2616577,7008898.5,0.924853325,2.176766634,6.093166828,21.01666641,17.861166,0.229300007,164215.5013
2025/6/14 14:10,55.09999847,404.0050049,252.7953033,128.7045288,271.1727905,405,56,404.6669922,131.4680023,74.32959747,1151.205688,560,55,391.9349976,121.7516022,65.33129883,1025.66394,550,0,0,270.4100037,7008943.5,0.92493999,2.171733379,6.08739996,20.96666718,18.0525341,0.22816667,164256.9926
2025/6/14 14:20,55.09999847,404.0180054,252.7507629,128.6569366,271.2375488,405,56,404.6730042,131.4358673,74.42723083,1152.872314,560,55,391.9349976,121.9333344,65.28396606,1027.131348,550,0,0,270.7033386,7008988.5,0.923993349,2.170166731,6.081999779,21.79000092,26.15336609,0.229833335,164126.0308
2025/6/14 14:30,55.09999847,404.0166626,252.7521362,128.6723938,271.2056885,405,56,404.6620178,131.4065399,74.29706573,1153.563354,560,55,391.9263306,121.7440033,65.20890045,1025.554688,550,0,0,270.5066528,7009034,0.925446689,2.167133331,6.079500198,22.23999977,25.73976707,0.227366671,164345.401
2025/6/14 14:40,55.93000031,409.9909973,258.0082397,134.6238708,279.8753357,410.8099976,56,404.6870117,131.2436066,74.172966,1149.52002,560,55,391.927002,121.558403,65.13490295,1023.388672,550,0,0,275.9133301,7009079,0.925999999,2.164966822,6.067733288,22.87666702,27.30360031,0.229133338,165250.5525
2025/6/14 14:50,56.09999847,411.2083435,259.1665039,135.863205,281.5654602,412,56,404.6656799,131.1374664,74.11750031,1151.786987,560,55,391.9329834,121.5621338,65.13442993,1022.713989,550,0,0,277.3466797,7009125.5,0.925563335,2.162199974,6.058833122,22.18333244,27.34623337,0.230000004,165406.9735
2025/6/14 15:00,56.09999847,411.2183533,258.8662415,135.7149353,280.8960266,412,56,404.6873474,131.1452026,74.10220337,1148.670288,560,55,391.9233398,121.4375992,65.16913605,1022.348999,550,0,0,276.5466614,7009171.5,0.926886678,2.157999992,6.043366909,22.29999924,28.26766586,0.227500007,165311.3906
2025/6/14 15:10,56.09999847,411.2686768,258.809967,135.9072723,280.652832,412,56,404.6730042,131.2653351,74.22779846,1149.204956,560,55,391.9349976,121.4881363,65.00283051,1023.638977,550,0,0,276.4866638,7009217.5,0.92742002,2.153599977,6.050833225,22,25.255867,0.226866663,165328.0694
2025/6/14 15:20,56.09999847,411.241333,258.8131714,135.812973,281.2991333,412,56,404.668335,131.0892029,74.17870331,1150.925293,560,55,391.9369812,121.3001328,65.0922699,1022.447327,550,0,0,276.5,7009264,0.927433312,2.150566816,6.048166752,21.66666603,24.34863281,0.227300003,165189.1858
2025/6/14 15:30,56.09999847,411.2520142,258.9004211,135.8562927,281.0562134,412,56,404.6733398,131.1578674,74.25346375,1150.862061,560,55,391.9429932,121.5213318,65.02603149,1022.129028,550,0,0,276.4833374,7009310,0.927269995,2.14710021,6.04489994,21.53333282,23.54100037,0.225833341,165074.4818
2025/6/14 15:40,56.09999847,411.2196655,258.8743896,135.734375,281.4742126,412,56,404.6803284,131.2397308,74.13956451,1150.14502,560,55,391.9353333,121.4422684,65.07553101,1023.025696,550,0,0,277.1799927,7009356,0.927106678,2.143000126,6.045599937,22.01666641,22.71039963,0.229833335,165069.5668
2025/6/14 15:50,56.09999847,411.2166748,258.5938721,135.6781311,281.613739,412,56,404.6566772,131.1784058,74.13186646,1148.697388,560,55,391.9349976,121.6489334,65.14640045,1024.253052,550,0,0,277.1433411,7009402,0.927006662,2.138666868,6.047667027,22.44000053,24.55853271,0.229166672,165364.855
2025/6/14 16:00,56.09999847,411.2086792,258.5999451,135.845459,281.3297729,412,56,404.6616821,131.165329,74.16663361,1149.503662,560,55,391.9349976,121.5922699,65.05636597,1023.164978,550,0,0,277.4166565,7009448.5,0.925926685,2.137600183,6.051000118,22.75333405,23.71433258,0.229166672,165135.3503
2025/6/14 16:10,56.09999847,411.2566528,258.8172913,135.8802338,280.4528198,412,56,404.6563416,131.2388,74.08223724,1149.248657,560,55,391.9249878,121.5898666,65.27036285,1023.958008,550,0,0,276.5366516,7009494.5,0.926833332,2.134433508,6.049499989,22.96999931,27.89839935,0.225166664,165148.9275
2025/6/14 16:20,56.09999847,411.230011,258.4076843,135.6941376,281.2182007,412,56,404.6786804,131.1034698,74.07363129,1148.505981,560,55,391.9400024,121.5747986,65.19703674,1024.522949,550,0,0,276.7783203,7009540.5,0.926256657,2.129566669,6.049666882,23.13333321,24.42086601,0.227333337,165128.6727
2025/6/14 16:30,56.09999847,411.2430115,258.6870117,135.8815613,280.7786255,412,56,404.67099,131.1551971,74.05799866,1148.703613,560,55,391.9303284,121.6544037,65.22323608,1024.404053,550,0,0,276.9266663,7009586.5,0.927070022,2.125,6.048666954,23.26666641,28.21886635,0.226533338,165297.457
2025/6/14 16:40,56.09999847,411.2566528,258.6355591,135.9533081,280.4827576,412,56,404.6756592,131.0513306,74.15847015,1148.34436,560,55,391.9313354,121.4466629,65.13923645,1022.057983,550,0,0,276.9433289,7009632.5,0.927023351,2.121099949,6.038500309,23.79333305,27.9331665,0.224633336,165564.2648
2025/6/14 16:50,56.09999847,411.2603149,258.7409973,135.8854065,281.4150696,412,56,404.6696777,131.2021332,74.16963196,1149.554321,560,55,391.9283142,121.436264,64.97206879,1023.208313,550,0,0,276.5100098,7009679,0.927126646,2.116366625,6.046500206,23.85666656,27.99830055,0.225333333,165222.4162
2025/6/14 17:00,56.09999847,411.2446594,258.5844421,135.7722321,280.7124634,412,56,404.6616821,131.0502319,74.14309692,1148.151001,560,55,391.9283142,121.4350662,65.13666534,1023.490662,550,0,0,276.543335,7009725,0.926670015,2.113133192,6.044333458,24.48999977,33.37586594,0.223199993,165392.9505
2025/6/14 17:10,56.09999847,411.2638245,258.4996643,135.6639557,280.7709045,412,56,404.6586609,131.0446014,74.17649841,1149.043823,560,55,391.9414978,121.1017685,64.81338501,1021.184692,550,0,0,276.3233337,7009771,0.927756667,2.109866619,6.043550014,24.87666702,32.98473358,0.224649996,165302.7582
2025/6/14 17:20,56.09999847,411.1963501,258.5747986,135.5589294,280.9630127,412,56,404.6563416,130.9429321,74.03956604,1147.775391,560,55,391.9263306,121.1874695,64.80819702,1020.062988,550,0,0,276.4833374,7009817,0.924586654,2.104766607,6.041133404,23.64333344,28.98003387,0.229666665,165234.3199
2025/6/14 17:30,56.09999847,411.2019958,258.2522278,135.5549316,281.3157654,412,56,404.6766663,130.8580017,74.05666351,1145.862671,560,55,391.9316711,120.9950638,64.87153625,1020.254028,550,0,0,276.043335,7009863.5,0.925073326,2.101566553,6.033200264,23.73999977,30.33979988,0.229033336,165238.6315
2025/6/14 17:40,56.09999847,411.2316589,258.2416992,135.7128296,280.9440308,412,56,404.6633301,130.9671936,74.15049744,1148.362671,560,55,391.9400024,120.9542313,64.8609314,1018.440979,550,0,0,276.1600037,7009909.5,0.927006662,2.098733187,6.033033371,24.51666641,29.96610069,0.224800006,165089.5135
2025/6/14 17:50,56.09999847,411.2799988,258.3928528,135.8946991,279.7455139,412,56,404.6566772,131.0402679,74.06903076,1148.078369,560,55,391.9336548,121.0894699,64.93463135,1021.877686,550,0,0,275.9700012,7009955.5,0.927176654,2.093933344,6.029067039,25.07333374,31.03303337,0.223533332,165305.3056
2025/6/14 18:00,56.09999847,411.2430115,258.2511902,135.6624298,280.5812988,412,56,404.6570129,130.8969269,74.08499908,1149.717041,560,55,391.9400024,121.0652008,64.832901,1020.052979,550,0,0,276.5033264,7010001.5,0.928283334,2.088199854,6.026466846,24.53333282,31.32839966,0.22466667,165116.5
2025/6/14 18:10,56.09999847,411.2683411,258.4804382,135.8903656,280.1281738,412,56,404.6679993,130.9397278,74.03410339,1145.234009,560,55,391.9266663,120.9805298,64.86816406,1021.89032,550,0,0,276.4833374,7010047.5,0.929223359,2.041433334,6.022633553,23.81999969,29.80083275,0.224333331,165065.5655
2025/6/14 18:20,56.09999847,411.2170105,258.3141785,135.671402,281.0394287,412,56,404.6579895,130.920929,74.11573029,1147.989014,560,55,391.9253235,120.8670654,64.85266876,1019.031311,550,0,0,276.1900024,7010093.5,0.928089976,2.01456666,6.029000282,23.35666656,29.44413376,0.227466673,165036.3147
2025/6/14 18:30,56.09999847,411.2366638,258.1921997,135.4262695,280.3719788,412,56,404.6556702,130.7657013,73.93959808,1147.377319,560,55,391.9313354,120.8406372,64.78276825,1020.354004,550,0,0,276.0766602,7010139.5,0.926236689,2.031399965,6.032500267,23.77666664,28.35750008,0.226500005,165384.6029
2025/6/14 18:40,56.09999847,411.2666626,258.1075439,135.6978607,279.8076782,412,56,404.6783447,130.9718628,74.01573181,1148.162964,560,55,391.936676,120.9890366,64.7881012,1019.693359,550,0,0,276.5033264,7010185.5,0.927579999,2.034600019,6.029300213,23.76666641,29.11490059,0.223533332,165006.4653
2025/6/14 18:50,56.09999847,411.284668,258.0353699,135.5543671,279.3648682,412,56,404.6746826,131.0355988,74.16220093,1147.881348,560,55,391.9349976,120.9521332,64.84780121,1019.148682,550,0,0,276.2433472,7010231.5,0.927226663,2.030099869,6.028033257,23.38999939,30.13274956,0.223666668,165261.9761
2025/6/14 19:00,56.09999847,411.2516785,258.0892029,135.6517334,279.87323,412,56,404.6686707,131.0165405,74.10903168,1148.364014,560,55,391.9283142,120.9361343,64.86990356,1019.165649,550,0,0,275.769989,7010277.5,0.925843358,2.024399996,6.014699936,23.56666756,29.58939934,0.223466665,165221.776
2025/6/14 19:10,56.09999847,411.2319946,257.9324951,135.5025024,280.0360107,412,56,404.6566772,130.7528687,74.06383514,1146.324951,560,55,391.9349976,120.9670639,64.7233963,1018.026001,550,0,0,276.1916809,7010323.5,0.924825013,2.01636672,6.015200138,23.86666679,29.30036736,0.225666672,165154.6502
2025/6/14 19:20,56.09999847,411.2520142,258.1283264,135.6448669,280.3630676,412,56,404.6716614,130.9361267,74.05726624,1148.130615,560,55,391.9316711,120.8039703,64.83319855,1017.578003,550,0,0,276.1333313,7010369.5,0.926360011,2.006766558,6.013967037,22.81333351,29.94219971,0.223333329,165076.9384
2025/6/14 19:30,56.09999847,411.2313232,257.8269043,135.6922302,280.3882446,412,56,404.678009,130.9566345,73.98833466,1148.353394,560,55,391.9249878,120.8859634,64.64763641,1018.316345,550,0,0,276.0833435,7010416,0.92566669,1.997533321,6.014300346,21.55666733,29.77396584,0.224033341,165050.9531
2025/6/14 19:40,56.09999847,411.2483215,257.8445129,135.6618652,280.7399902,412,56,404.6616821,130.916275,73.8809967,1148.963379,560,55,391.9233398,120.8205032,64.74549866,1017.516357,550,0,0,276.4450073,7010462,0.925716698,1.991233349,6.014666557,21.65999985,28.30406761,0.220333338,165085.3624
2025/6/14 19:50,56.09999847,411.2396545,258.1454773,135.704361,280.3692017,412,56,404.6750183,130.9507599,74.07706451,1149.409302,560,55,391.9313354,120.6831665,64.69449615,1017.995972,550,0,0,276.2900085,7010508,0.926443338,1.986833334,6.019999981,22.65333366,30.7246666,0.220666662,165258.635
2025/6/14 20:00,56.09999847,411.2286682,258.0127563,135.6706696,280.6054688,412,56,404.6703491,131.0957336,74.21556854,1148.627319,560,55,391.9353333,120.654068,64.69023132,1016.674316,550,0,0,275.5533447,7010554,0.925506651,1.982366681,6.028333664,23.98333359,29.47613335,0.220499992,165349.9583
2025/6/14 20:10,56.09999847,411.2383423,257.9258728,135.5192719,280.7427979,412,56,404.6746826,130.9291687,74.24876404,1149.90332,560,55,391.928009,120.7143326,64.56610107,1015.985352,550,0,0,275.8833313,7010600,0.925329983,1.977633357,6.03000021,23.37000084,30.86973381,0.220499992,165334.0122
2025/6/14 20:20,56.09999847,411.2563171,258.2371521,135.7250061,280.6854248,412,56,404.6736755,131.1085358,74.1627655,1148.536011,560,55,391.9333191,120.5705032,64.60663605,1017.787659,550,0,0,276.313324,7010646,0.926513314,1.981600046,6.029500008,22.5233326,29.95650101,0.220166668,165412.9371
2025/6/14 20:30,56.09999847,411.2403259,258.127594,135.8511963,281.5733948,412,56,404.6736755,130.9259949,74.14806366,1149.084961,560,55,391.9320068,120.6251297,64.69400024,1015.142029,550,0,0,276.7999878,7010692,0.924063325,1.983800054,6.03000021,23.03333282,31.04083252,0.220333338,165317.8659
2025/6/14 20:40,56.09999847,411.2533264,258.0047607,135.8034058,280.8883972,412,56,404.6843262,131.1315918,74.19297028,1149.732056,560,55,391.9316711,120.5792313,64.54673004,1015.129639,550,0,0,276.1099854,7010738,0.926016688,2.033633232,6.021333694,22.93333244,28.87560081,0.219999999,165343.5525
2025/6/14 20:50,56.09999847,411.2050171,258.0419922,135.6066742,281.5950928,412,56,404.679657,131.1430664,74.19603729,1150.611328,560,55,391.929657,120.635231,64.55253601,1014.172668,550,0,0,276.3833313,7010784,0.925226688,2.083433151,6.024700165,22.92666626,31.24510002,0.220166668,165267.9149
2025/6/14 21:00,56.09999847,411.2180176,258.1920776,135.901001,281.7815552,412,56,404.7036743,131.1555634,74.1733017,1149.254639,560,55,391.9336548,120.5282364,64.45406342,1017.668335,550,0,0,276.1233215,7010830.5,0.923363328,2.101899862,6.018200397,23.11333275,28.87470055,0.219833329,165129.4805
2025/6/14 21:10,56.09999847,411.2186584,258.473175,135.9765625,281.8162231,412,56,404.6746826,131.0953369,74.19606781,1149.296631,560,55,391.936676,120.577301,64.41783142,1015.007996,550,0,0,276.019989,7010876.5,0.92438668,2.112433195,6.012833595,23.49333382,30.09889984,0.219999999,165270.628
2025/6/14 21:20,56.09999847,411.230011,258.4378052,136.0166626,281.8989258,412,56,404.6589966,131.1105347,74.30020142,1149.737671,560,55,391.9416504,120.6258698,64.4147644,1016.290649,550,0,0,275.9166565,7010922.5,0.924706697,2.112999916,6.012166977,23.45666695,30.50446701,0.21966666,165273.8694
2025/6/14 21:30,56.09999847,411.2033386,258.2649536,135.7182922,281.5908203,412,56,404.6589966,131.0485382,74.18486786,1150.473999,560,55,391.9316711,120.5391312,64.54560089,1014.661011,550,0,0,276.6133423,7010968.5,0.922786653,2.113666534,6.013999939,23.58333397,30.60116577,0.219999999,165249.9076
2025/6/14 21:40,56.09999847,411.2263489,258.3235474,135.8903046,282.1031799,412,56,404.6723328,131.2080994,74.23149872,1151.383301,560,55,391.9299927,120.4228973,64.46959686,1014.037354,550,0,0,276.0933228,7011014.5,0.925156653,2.114499807,6.015133381,23.625,29.72998428,0.219500005,165215.3754
2025/6/14 21:50,56.09999847,411.2583313,258.5176697,135.8358307,280.6883545,412,56,404.6653442,131.1266632,74.37976837,1150.422363,560,55,391.9213257,120.4665985,64.52606964,1015.60199,550,0,0,276.1766663,7011060.5,0.926736653,2.063266516,6.023966789,23.91666603,32.10820007,0.216033325,165049.941
2025/6/14 22:00,56.09999847,411.2683411,258.3854065,135.7743988,280.60849,412,56,404.6696777,131.2601318,74.35583496,1150.595337,560,55.11333466,393.3609924,120.8169022,64.98059845,1018.437317,551.1333618,0,0,276.6666565,7011106.5,0.925639987,2.076299906,6.028333664,23.86000061,32.81533432,0.215499997,165609.5065
2025/6/14 22:10,56.09999847,411.2353516,258.5085754,135.9401398,281.4584656,412,56,404.6736755,131.2380066,74.31033325,1150.737305,560,56,404.613678,124.2233353,68.75963593,1062.565308,560,0,0,309.1366577,7011156,0.92634666,2.063233376,6.02699995,24.01666641,36.31809998,0.219133332,166362.8572
2025/6/14 22:20,56.09999847,411.2346802,258.4862061,135.9237366,281.728241,412,56,404.6863403,131.1663971,74.14863586,1150.07666,560,56,404.6150208,124.0888977,68.74136353,1062.411621,560,0,0,280.3900146,7011204.5,0.927399993,2.02336669,6.019366741,24.12999916,41.297966,0.218999997,166281.5087
2025/6/14 22:30,56.09999847,411.238678,258.4177856,135.9376678,281.9972229,412,56,404.6783447,131.256134,74.20380402,1150.609375,560,56,404.6213379,123.9987335,68.7705307,1062.786621,560,0,0,280.5499878,7011251.5,0.925825,2.01063323,6.021333218,23.90333366,37.06280136,0.219833329,166568.5781
2025/6/14 22:40,56.09999847,411.2436829,258.5548706,136.1609039,282.3604736,412,56,404.6640015,131.2689362,74.21326447,1152.641968,560,56,404.6316833,124.2522354,68.92819977,1065.234985,560,0,0,280.2799988,7011298,0.924873352,2.046533346,6.019366741,24.35666656,39.83516693,0.219166666,166651.4952
2025/6/14 22:50,56.09999847,411.232666,258.6130676,136.158371,282.2113953,412,56,404.6826782,131.2290649,74.25036621,1150.078003,560,56,404.6150208,124.1133347,68.92566681,1062.561279,560,0,0,280.8699951,7011345,0.924419999,2.10253334,6.017499924,24.36666679,40.71849823,0.219166666,166539.0217
2025/6/14 23:00,56.09999847,411.2303467,258.8406677,136.212265,282.7467651,412,56,404.6600037,131.1766663,74.24209595,1151.959351,560,56,404.6203308,124.1843643,68.88373566,1066.362061,560,0,0,280.5166626,7011392,0.925189972,2.124799967,6.019800186,24.41666603,40.60499954,0.218833327,166611.1849
2025/6/14 23:10,56.09999847,411.2529907,258.986969,136.3652039,282.8327637,412,56,404.6570129,131.296936,74.1965332,1150.486328,560,56,404.6233521,124.007103,68.90816498,1064.445679,560,0,0,281.3633423,7011438.5,0.924906671,2.134333372,6.025500298,24.02666664,38.61003494,0.217866659,166490.8012
2025/6/14 23:20,56.09999847,411.2703247,259.0826111,136.3943634,283.043457,412,56,404.6863403,131.2210693,74.17082977,1150.449951,560,56,404.6216736,124.2553635,68.94423676,1062.779053,560,0,0,280.1133423,7011485.5,0.923503339,2.142833471,6.025333405,24.36000061,44.3904686,0.217966661,166490.7183
2025/6/14 23:30,56.09999847,411.230011,259.0163879,135.959137,281.9262695,412,56,404.688324,131.0966644,74.19436646,1148.744995,560,56,404.6150208,124.1362,68.7952652,1063.020996,560,0,0,280.9516602,7011532.5,0.922758341,2.149833441,6.024966717,24.2733326,41.80293274,0.21966666,166372.6393
2025/6/14 23:40,56.09999847,411.269989,258.7865601,136.473999,282.1571655,412,56,404.6650085,131.1380005,74.2660675,1149.669312,560,56,404.6183472,124.0511703,68.79619598,1063.13269,560,0,0,280.9466553,7011579,0.924613357,2.153700113,6.022833347,24.84000015,39.8288002,0.213199988,166541.115
2025/6/14 23:50,56.09999847,411.2879944,259.0471191,136.1881714,282.5765381,412,56,404.6746826,131.1989288,74.26293182,1147.649658,560,56,404.6146851,123.9841003,68.88819885,1064.973022,560,0,0,280.7600098,7011626,0.925383329,2.143766642,6.030833721,24.51000023,38.22399902,0.213166669,166519.4501
2025/6/15 00:00,56.09999847,411.2653198,259.0483398,136.4533997,282.6864929,412,56,404.6783447,131.1426697,74.11213684,1148.94397,560,56,404.6153259,123.9775314,68.76260376,1062.720703,560,0,0,292.7399902,7011673,0.925419986,2.133666754,6.032333374,24.18333244,37.53856659,0.214333326,166471.1094
2025/6/15 00:10,56.09999847,411.2600098,259.1988525,136.2084961,282.4559937,412,56,404.6900024,131.2862701,74.20866394,1149.197998,560,56,404.6196594,123.9409027,68.73256683,1061.987671,560,0,0,298.5599976,7011723.5,0.92560333,2.116699934,6.032966614,24.21666718,39.2830658,0.214699998,166564.8507
2025/6/15 00:20,56.09999847,411.2996521,259.0740967,136.2470398,281.8790588,412,56,404.6710205,131.3493347,74.20336914,1149.374634,560,56,404.6236877,123.9718323,68.77580261,1061.78833,560,0,0,281.3033447,7011771,0.928040028,2.060266495,6.033699989,24.14999962,38.02626801,0.210499987,166612.1858
2025/6/15 00:30,56.09999847,411.3249817,258.9593811,136.5026703,281.7401428,412,56,404.6706848,131.2165375,74.11933136,1150.669312,560,56,404.6313477,124.1044693,68.8565979,1061.75769,560,0,0,280.3433228,7011818,0.927166641,2.047699928,6.032833576,24.38999939,39.13546753,0.210999995,166394.138
2025/6/15 00:40,56.09999847,411.2683411,259.061615,136.5019684,283.4129944,412,56,404.6913452,131.1676025,74.1517334,1149.467651,560,56,404.613678,123.9111633,68.74169922,1062.734375,560,0,0,280.956665,7011865,0.924536645,2.088033199,6.034667015,24.42666626,40.59463501,0.213833332,166544.1059
2025/6/15 00:50,56.09999847,411.2736511,259.3323975,136.4541321,282.8037109,412,56,404.6816711,131.5451965,74.19796753,1152.546997,560,56,404.6266785,124.0645981,68.75292969,1064.753662,560,0,0,280.7099915,7011911.5,0.92404002,2.124300003,6.037333488,24.68333244,38.68736649,0.211966664,166645.3746
